year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,7,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",113.00,40.00,7.51,4.06,6.99,0.37,21.07,9.00,0.00,3700.00,444.00,474.00,336.00,7.00,2439.00
2024,7,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",90.00,20.00,6.35,0.00,5.77,0.00,7.88,2.00,1.00,2027.00,903.00,0.00,282.00,0.00,842.00
2024,7,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26.00,10.00,4.24,0.96,1.59,0.00,3.21,1.00,0.00,1181.00,333.00,434.00,123.00,0.00,291.00
2024,7,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",120.00,25.00,5.66,1.11,6.18,0.40,11.65,11.00,0.00,1666.00,211.00,110.00,238.00,19.00,1088.00
2024,7,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",88.00,32.00,9.75,3.25,5.29,1.00,12.71,3.00,1.00,2869.00,913.00,176.00,416.00,42.00,1322.00
2024,7,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31.00,11.00,2.51,1.24,5.39,0.00,1.86,0.00,0.00,557.00,119.00,116.00,185.00,0.00,137.00
2024,7,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",122.00,51.00,16.74,8.80,3.90,0.00,21.56,3.00,0.00,4833.00,1254.00,705.00,296.00,0.00,2578.00
2024,7,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",121.00,47.00,7.92,1.94,11.28,0.05,25.80,1.00,1.00,4922.00,424.00,173.00,487.00,6.00,3832.00
2024,7,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",26.00,12.00,5.78,0.21,2.37,0.00,3.64,2.00,1.00,666.00,381.00,8.00,123.00,0.00,154.00
2024,7,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",237.00,83.00,24.33,3.55,12.00,0.37,42.75,15.00,1.00,6658.00,1550.00,345.00,434.00,62.00,4267.00
2024,7,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",81.00,25.00,8.77,3.58,3.50,0.00,9.15,3.00,0.00,2334.00,536.00,417.00,201.00,0.00,1180.00
2024,7,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",92.00,19.00,3.60,2.55,3.23,0.00,9.62,3.00,1.00,2443.00,865.00,278.00,134.00,0.00,1166.00
2024,7,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",61.00,28.00,3.26,1.92,6.58,0.00,16.23,3.00,0.00,2361.00,436.00,203.00,316.00,0.00,1406.00
2024,7,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",128.00,44.00,5.43,2.17,13.06,0.12,23.22,3.00,0.00,3753.00,869.00,158.00,572.00,7.00,2147.00
2024,7,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",57.00,24.00,8.18,1.50,6.54,0.00,7.78,1.00,1.00,1729.00,423.00,187.00,475.00,0.00,644.00
2024,7,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",74.00,30.00,14.47,0.94,5.19,0.00,9.41,1.00,0.00,2221.00,989.00,183.00,187.00,0.00,862.00
2024,7,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",249.00,83.00,15.77,9.27,29.83,0.00,28.12,11.00,3.00,6244.00,1235.00,1202.00,1272.00,0.00,2535.00
2024,7,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",143.00,61.00,12.16,8.18,7.29,0.00,33.37,8.00,0.00,6855.00,1400.00,791.00,451.00,0.00,4213.00
2024,7,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",8.00,1.00,0.25,0.00,0.00,0.00,0.75,0.00,0.00,248.00,61.00,0.00,0.00,0.00,187.00
2024,7,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",265.00,87.00,21.53,4.88,19.40,0.00,41.19,9.00,0.00,9347.00,1371.00,726.00,759.00,0.00,6491.00
2024,7,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1229.00,341.00,94.63,23.02,74.66,0.20,148.49,53.00,5.00,32909.00,12125.00,1982.00,3790.00,18.00,14994.00
2024,7,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",61.00,25.00,4.83,6.18,3.49,0.03,10.47,1.00,0.00,1612.00,256.00,388.00,108.00,5.00,855.00
2024,7,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",85.00,20.00,6.37,0.27,1.46,0.00,11.90,5.00,1.00,1063.00,387.00,18.00,37.00,0.00,621.00
2024,7,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",279.00,110.00,30.26,9.78,29.01,0.18,40.78,10.00,0.00,10801.00,3057.00,957.00,1484.00,14.00,5289.00
2024,7,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",206.00,53.00,11.80,6.45,10.09,0.00,24.67,8.00,1.00,7504.00,2189.00,1063.00,714.00,0.00,3538.00
2024,7,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",33.00,7.00,1.56,0.00,1.12,0.00,4.32,0.00,0.00,530.00,157.00,0.00,38.00,0.00,335.00
2024,7,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",43.00,8.00,2.46,0.00,2.72,0.00,2.82,3.00,0.00,503.00,242.00,0.00,164.00,0.00,97.00
2024,7,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",84.00,17.00,4.12,0.81,3.88,0.20,7.98,1.00,0.00,1199.00,364.00,85.00,197.00,17.00,536.00
2024,7,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",97.00,28.00,7.13,3.94,3.59,0.00,13.33,6.00,0.00,3442.00,549.00,1373.00,299.00,0.00,1221.00
2024,7,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",310.00,119.00,32.04,9.02,22.34,1.27,54.34,4.00,2.00,12295.00,3131.00,1524.00,1260.00,69.00,6311.00
2024,7,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",88.00,35.00,5.45,4.02,9.79,0.00,15.74,1.00,0.00,2748.00,304.00,416.00,517.00,0.00,1511.00
2024,7,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",232.00,76.00,19.32,2.00,15.67,0.17,38.84,4.00,1.00,6898.00,1363.00,229.00,702.00,18.00,4586.00
2024,7,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",86.00,26.00,11.36,0.16,6.25,0.41,7.82,2.00,0.00,1702.00,859.00,7.00,334.00,15.00,487.00
2024,7,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",115.00,39.00,6.63,3.71,7.54,0.01,21.11,3.00,0.00,3799.00,786.00,297.00,285.00,1.00,2430.00
2024,7,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58.00,16.00,3.61,0.00,5.47,0.00,6.92,1.00,0.00,782.00,166.00,0.00,184.00,0.00,432.00
2024,7,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",27.00,4.00,0.88,0.00,0.38,0.00,2.74,2.00,1.00,515.00,74.00,0.00,34.00,0.00,407.00
2024,7,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",91.00,34.00,5.98,1.60,9.45,0.00,16.97,4.00,0.00,2061.00,402.00,99.00,487.00,0.00,1073.00
2024,7,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",72.00,27.00,7.52,0.00,3.13,0.00,16.35,1.00,0.00,2491.00,708.00,0.00,110.00,0.00,1673.00
2024,7,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",30.00,7.00,2.21,0.00,1.24,0.00,3.55,0.00,0.00,629.00,259.00,0.00,51.00,0.00,319.00
2024,7,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",30.00,5.00,0.00,0.00,3.12,0.00,1.88,0.00,0.00,253.00,0.00,0.00,148.00,0.00,105.00
2024,7,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",276.00,89.00,12.61,6.84,22.24,0.33,46.97,7.00,0.00,7921.00,1107.00,904.00,1163.00,5.00,4742.00
2024,7,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",64.00,32.00,2.27,2.30,12.80,0.00,14.63,0.00,0.00,2513.00,110.00,410.00,492.00,0.00,1501.00
2024,7,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",307.00,46.00,31.61,1.56,8.41,0.63,3.79,0.00,0.00,2221.00,1492.00,208.00,343.00,10.00,168.00
2024,7,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.00,16.00,10.99,3.94,1.07,0.00,0.00,0.00,0.00,1291.00,1169.00,98.00,24.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",62.00,21.00,12.39,6.69,1.93,0.00,0.00,3.00,0.00,2506.00,1756.00,643.00,107.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ACK,"Nantucket, MA: Nantucket Memorial",8.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,102.00,17.00,0.00,0.00,0.00,85.00
2024,7,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",85.00,13.00,6.34,1.55,4.11,0.00,1.00,0.00,0.00,828.00,541.00,48.00,169.00,0.00,70.00
2024,7,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",141.00,28.00,8.91,2.00,5.69,0.00,11.39,1.00,1.00,3564.00,684.00,669.00,1047.00,0.00,1164.00
2024,7,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",92.00,13.00,5.39,1.00,3.74,0.00,2.87,0.00,1.00,457.00,176.00,23.00,150.00,0.00,108.00
2024,7,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",84.00,13.00,6.58,1.77,4.65,0.00,0.00,0.00,0.00,554.00,298.00,72.00,184.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",60.00,14.00,4.50,1.00,2.91,0.00,5.59,0.00,0.00,465.00,176.00,34.00,84.00,0.00,171.00
2024,7,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",72.00,17.00,6.67,1.00,1.14,0.00,8.19,2.00,0.00,1335.00,359.00,77.00,66.00,0.00,833.00
2024,7,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52.00,8.00,6.96,0.99,0.05,0.00,0.00,0.00,0.00,919.00,801.00,111.00,7.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",711.00,166.00,81.40,10.06,38.05,0.00,36.49,9.00,8.00,14160.00,8881.00,807.00,2123.00,0.00,2349.00
2024,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",692.00,248.00,155.96,46.43,44.39,1.22,0.00,18.00,7.00,26322.00,17270.00,4968.00,4021.00,63.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",296.00,83.00,45.22,7.87,10.31,0.00,19.60,5.00,1.00,5696.00,2811.00,584.00,569.00,0.00,1732.00
2024,7,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",455.00,159.00,97.77,25.51,32.27,0.00,3.45,3.00,2.00,10289.00,6951.00,1401.00,1801.00,0.00,136.00
2024,7,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",76.00,28.00,14.59,1.78,3.43,0.00,8.19,0.00,0.00,1834.00,840.00,85.00,215.00,0.00,694.00
2024,7,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",85.00,22.00,17.96,3.00,1.04,0.00,0.00,1.00,0.00,2537.00,2323.00,147.00,67.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",52.00,9.00,1.80,0.00,0.65,0.00,6.55,0.00,0.00,415.00,93.00,0.00,26.00,0.00,296.00
2024,7,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",142.00,11.00,3.87,0.00,1.47,0.00,5.66,0.00,2.00,1529.00,888.00,0.00,73.00,0.00,568.00
2024,7,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",31.00,9.00,2.63,0.00,1.64,0.00,4.74,0.00,0.00,502.00,75.00,0.00,125.00,0.00,302.00
2024,7,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",170.00,67.00,41.27,5.74,7.39,0.00,12.59,7.00,1.00,4058.00,2394.00,697.00,392.00,0.00,575.00
2024,7,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",31.00,5.00,2.00,1.00,0.00,0.00,2.00,1.00,1.00,1234.00,353.00,321.00,0.00,0.00,560.00
2024,7,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",137.00,18.00,10.93,1.00,1.73,0.00,4.33,1.00,0.00,2781.00,1691.00,135.00,149.00,0.00,806.00
2024,7,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",169.00,38.00,16.00,7.88,3.32,0.00,10.80,0.00,1.00,1874.00,701.00,384.00,168.00,0.00,621.00
2024,7,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.00,12.00,7.00,4.28,0.72,0.00,0.00,0.00,0.00,1445.00,970.00,452.00,23.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",88.00,22.00,6.15,0.00,2.72,0.00,13.13,0.00,0.00,865.00,152.00,0.00,84.00,0.00,629.00
2024,7,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",414.00,135.00,62.89,28.08,33.23,0.00,10.80,9.00,0.00,13077.00,7437.00,2163.00,2867.00,0.00,610.00
2024,7,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",985.00,163.00,75.50,10.38,27.00,2.00,48.13,2.00,1.00,10253.00,4797.00,486.00,1794.00,157.00,3019.00
2024,7,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,7.00,2.43,1.00,3.57,0.00,0.00,3.00,0.00,219.00,96.00,40.00,83.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",61.00,18.00,12.23,4.97,0.80,0.00,0.00,0.00,0.00,2785.00,2028.00,657.00,100.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",62.00,11.00,6.90,2.12,1.98,0.00,0.00,0.00,0.00,566.00,356.00,113.00,97.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",117.00,27.00,11.90,5.37,6.73,0.00,3.00,8.00,1.00,2064.00,1335.00,389.00,199.00,0.00,141.00
2024,7,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",62.00,8.00,7.22,0.00,0.78,0.00,0.00,0.00,0.00,715.00,690.00,0.00,25.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",38.00,10.00,7.31,0.00,1.70,0.00,0.99,0.00,0.00,1864.00,624.00,0.00,309.00,0.00,931.00
2024,7,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",31.00,10.00,6.94,0.00,3.06,0.00,0.00,0.00,0.00,522.00,431.00,0.00,91.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",342.00,57.00,19.99,4.10,12.27,0.00,20.64,1.00,0.00,2949.00,904.00,191.00,602.00,0.00,1252.00
2024,7,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",195.00,42.00,14.69,2.88,11.29,0.00,13.14,0.00,0.00,2206.00,980.00,132.00,498.00,0.00,596.00
2024,7,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",61.00,24.00,14.44,0.52,7.71,0.00,1.33,0.00,0.00,1320.00,639.00,49.00,593.00,0.00,39.00
2024,7,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",92.00,33.00,16.90,0.00,2.70,0.00,13.40,0.00,0.00,2445.00,1151.00,0.00,147.00,0.00,1147.00
2024,7,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52.00,10.00,8.83,1.00,0.17,0.00,0.00,0.00,1.00,680.00,553.00,118.00,9.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",91.00,29.00,13.38,1.00,8.16,0.00,6.46,1.00,0.00,1687.00,514.00,44.00,550.00,0.00,579.00
2024,7,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61.00,17.00,10.35,2.79,0.97,0.00,2.88,1.00,0.00,877.00,292.00,247.00,39.00,0.00,299.00
2024,7,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",71.00,33.00,12.11,1.80,8.17,0.00,10.92,1.00,0.00,2260.00,858.00,103.00,428.00,0.00,871.00
2024,7,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",145.00,41.00,16.34,9.30,6.27,0.00,9.08,0.00,1.00,2130.00,935.00,484.00,353.00,0.00,358.00
2024,7,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62.00,14.00,11.41,0.06,2.53,0.00,0.00,0.00,0.00,755.00,659.00,3.00,93.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",126.00,25.00,14.74,3.39,6.87,0.00,0.00,2.00,0.00,1541.00,810.00,131.00,600.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",106.00,25.00,21.66,1.71,0.63,0.00,1.00,0.00,1.00,2064.00,1823.00,125.00,46.00,0.00,70.00
2024,7,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.00,21.00,2.19,2.85,5.16,0.00,10.80,1.00,0.00,2816.00,171.00,421.00,380.00,0.00,1844.00
2024,7,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",121.00,22.00,11.06,0.00,3.92,0.00,7.02,0.00,1.00,1159.00,442.00,0.00,167.00,0.00,550.00
2024,7,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",453.00,121.00,56.56,7.57,25.96,0.00,30.90,6.00,0.00,9954.00,5528.00,1092.00,1305.00,0.00,2029.00
2024,7,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,72.00,0.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",246.00,47.00,23.31,0.90,7.49,0.00,15.31,0.00,0.00,3600.00,1572.00,18.00,1133.00,0.00,877.00
2024,7,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",18.00,8.00,5.53,0.00,1.51,0.00,0.96,2.00,0.00,1329.00,1009.00,0.00,149.00,0.00,171.00
2024,7,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",165.00,61.00,36.05,9.11,6.20,0.00,9.64,3.00,1.00,5432.00,3523.00,719.00,583.00,0.00,607.00
2024,7,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",84.00,27.00,16.76,5.83,3.59,0.00,0.81,0.00,0.00,1541.00,1008.00,278.00,152.00,0.00,103.00
2024,7,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",58.00,10.00,6.77,1.00,1.23,0.00,1.00,0.00,0.00,1559.00,901.00,30.00,29.00,0.00,599.00
2024,7,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",153.00,38.00,22.51,1.71,7.05,0.00,6.74,2.00,1.00,2042.00,1182.00,128.00,303.00,0.00,429.00
2024,7,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",8.00,3.00,0.11,0.00,0.89,0.00,2.00,0.00,0.00,1039.00,4.00,0.00,32.00,0.00,1003.00
2024,7,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.00,9.00,5.34,1.00,0.71,0.00,1.95,5.00,0.00,421.00,277.00,91.00,17.00,0.00,36.00
2024,7,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.00,16.00,8.42,0.78,0.94,0.00,5.86,0.00,0.00,1315.00,718.00,58.00,67.00,0.00,472.00
2024,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5624.00,981.00,509.40,55.09,165.65,1.00,249.86,24.00,11.00,82635.00,43537.00,5897.00,11714.00,17.00,21470.00
2024,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2115.00,451.00,192.80,93.33,118.36,3.65,42.86,11.00,5.00,41717.00,24008.00,10502.00,5001.00,145.00,2061.00
2024,7,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",62.00,22.00,11.85,7.96,2.19,0.00,0.00,3.00,1.00,2625.00,1685.00,693.00,247.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",58.00,5.00,2.00,0.97,1.03,0.00,1.00,0.00,0.00,304.00,151.00,59.00,39.00,0.00,55.00
2024,7,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",62.00,11.00,4.92,0.00,2.11,0.00,3.97,0.00,1.00,711.00,231.00,0.00,150.00,0.00,330.00
2024,7,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",307.00,48.00,25.70,0.66,13.47,2.52,5.65,0.00,0.00,2817.00,1021.00,58.00,1320.00,42.00,376.00
2024,7,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",79.00,18.00,7.24,0.30,2.65,0.00,7.81,1.00,0.00,701.00,210.00,11.00,101.00,0.00,379.00
2024,7,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2187.00,500.00,372.94,77.83,34.46,2.00,12.77,7.00,0.00,45995.00,34365.00,8593.00,1958.00,45.00,1034.00
2024,7,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",57.00,9.00,5.00,0.00,0.00,0.00,4.00,0.00,0.00,385.00,195.00,0.00,0.00,0.00,190.00
2024,7,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",35.00,12.00,6.83,0.00,1.45,0.00,3.72,0.00,0.00,540.00,383.00,0.00,41.00,0.00,116.00
2024,7,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",135.00,19.00,6.84,1.46,2.81,0.00,7.88,0.00,0.00,824.00,342.00,83.00,99.00,0.00,300.00
2024,7,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31.00,5.00,3.65,0.79,0.57,0.00,0.00,1.00,0.00,1086.00,1002.00,55.00,29.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62.00,27.00,23.98,0.99,2.03,0.00,0.00,0.00,0.00,2479.00,2323.00,34.00,122.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",275.00,45.00,26.06,0.82,5.60,0.00,12.51,4.00,0.00,2939.00,1658.00,47.00,332.00,0.00,902.00
2024,7,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",52.00,12.00,11.14,0.00,0.86,0.00,0.00,0.00,1.00,877.00,842.00,0.00,35.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",207.00,32.00,21.54,0.90,1.92,0.00,7.63,0.00,0.00,1941.00,1307.00,19.00,86.00,0.00,529.00
2024,7,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",276.00,56.00,30.55,5.32,8.15,0.00,11.98,2.00,1.00,3387.00,2023.00,149.00,346.00,0.00,869.00
2024,7,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",549.00,105.00,55.64,4.57,14.43,0.00,30.36,0.00,0.00,5388.00,2904.00,264.00,639.00,0.00,1581.00
2024,7,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,15.00,9.49,2.52,2.99,0.00,0.00,2.00,0.00,1424.00,942.00,192.00,290.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",239.00,42.00,31.85,1.00,2.90,0.00,6.25,0.00,0.00,1959.00,1432.00,17.00,146.00,0.00,364.00
2024,7,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",150.00,19.00,5.00,0.98,8.26,0.00,4.76,0.00,1.00,1322.00,399.00,50.00,573.00,0.00,300.00
2024,7,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",61.00,23.00,13.92,0.69,5.93,0.00,2.47,0.00,0.00,1423.00,603.00,42.00,463.00,0.00,315.00
2024,7,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53.00,18.00,8.51,0.02,4.32,0.00,5.14,0.00,0.00,1148.00,591.00,1.00,254.00,0.00,302.00
